Date,Close,日收益率
2025-07-16,209.3295440673828,
2025-07-17,209.1901092529297,-0.0006661019354642361
2025-07-18,210.3455047607422,0.005523184207602894
2025-07-21,211.64036560058597,0.006155875978032466
2025-07-22,213.55279541015625,0.009036224276702809
2025-07-23,213.30377197265625,-0.0011660977652936388
2025-07-24,212.91531372070312,-0.0018211504107996657
2025-07-25,213.03485107421875,0.0005614314509685414
2025-07-28,213.2041778564453,0.0007948313685424147
2025-07-29,210.4351501464844,-0.01298768034379394
2025-07-30,208.2239227294922,-0.010507880529716518
2025-07-31,206.7497711181641,-0.007079645758298336
2025-08-01,201.58029174804688,-0.025003555467844718
2025-08-04,202.5464630126953,0.004792984751981866
2025-08-05,202.1181488037109,-0.0021146466969287347
2025-08-06,212.40733337402344,0.050906782152972285
2025-08-07,219.16053771972656,0.03179364967503995
2025-08-08,228.4437255859375,0.04235793525056386
2025-08-11,226.5391082763672,-0.008337358816422502
2025-08-12,229.0021209716797,0.010872350977508605
2025-08-13,232.6717529296875,0.01602444528652036
2025-08-14,232.1233062744141,-0.0023571690519696986
2025-08-15,230.9366455078125,-0.005112200001143874
2025-08-18,230.23861694335935,-0.0030225976605758875
2025-08-19,229.90956115722656,-0.0014291945916863336
2025-08-20,225.3723907470703,-0.019734587754066668
2025-08-21,224.26551818847656,-0.004911305040181113
2025-08-22,227.11746215820312,0.01271681885277487
2025-08-25,226.5191650390625,-0.0026343069945183872
2025-08-26,228.6630859375,0.00946463359101557
2025-08-27,229.8397674560547,0.005145918125483151
2025-08-28,231.9039306640625,0.008980879291928812
2025-08-29,231.485107421875,-0.0018060204541949787
2025-09-02,229.0719451904297,-0.01042469754672981
2025-09-03,237.79725646972656,0.038089829254487784
2025-09-04,239.1035614013672,0.005493355773038333
2025-09-05,239.0137939453125,-0.000375433370914946
2025-09-08,237.2089080810547,-0.0075513878695669945
2025-09-09,233.6888732910156,-0.014839387013392824
2025-09-10,226.1501922607422,-0.03225947784379701
2025-09-11,229.3810577392578,0.014286370691166894
2025-09-12,233.40968322753903,0.017563026031820916
2025-09-15,236.0322265625,0.011235794928029508
2025-09-16,237.4781494140625,0.006125955224930424
2025-09-17,238.3157958984375,0.003527257082143187
2025-09-18,237.2089080810547,-0.004644626316983702
2025-09-19,244.8074188232422,0.03203299068174581
2025-09-22,255.3575592041016,0.04309567263758818
2025-09-23,253.71221923828125,-0.006443278871197444
2025-09-24,251.59820556640625,-0.008332328960039437
2025-09-25,256.14532470703125,0.018072939472633998
2025-09-26,254.73931884765625,-0.0054890943685314
2025-09-29,253.71221923828125,-0.004031963397017835
2025-09-30,253.9116668701172,0.0007861175643599783
2025-10-01,254.72933959960935,0.0032203038937570483
2025-10-02,256.40460205078125,0.006576637201686886
2025-10-03,257.2920837402344,0.0034612549164674267
2025-10-06,255.9658660888672,-0.00515452178741016
2025-10-07,255.7564392089844,-0.0008181828424344006
2025-10-08,257.3319702148437,0.006160278938556418
2025-10-09,253.32330322265625,-0.015577803989300865
2025-10-10,244.57806396484372,-0.03452204809648318
2025-10-13,246.9613342285156,0.009744415443628807
2025-10-14,247.07101440429688,0.0004441188177246591
2025-10-15,248.63656616210935,0.006336444449330125
2025-10-16,246.7519073486328,-0.0075799744284102966
2025-10-17,251.5782470703125,0.01955948293789933
2025-10-20,261.50018310546875,0.039438767662544505
2025-10-21,262.0286865234375,0.002021044160246621
2025-10-22,257.72088623046875,-0.01644018580608131
2025-10-23,258.84765625,0.004372055505519334
2025-10-24,262.0785522460937,0.012481843733494147
2025-10-27,268.0516662597656,0.022791311850895557
2025-10-28,268.2411193847656,0.0007067783895675639
2025-10-29,268.93914794921875,0.0026022429598195895
2025-10-30,270.63433837890625,0.006303249053230431
2025-10-31,269.6072692871094,-0.0037950435186790976
2025-11-03,268.2909545898437,-0.004882341269010548
2025-11-04,269.2781982421875,0.0036797500454426313
2025-11-05,269.3779296875,0.00037036583712879434
2025-11-06,269.0089416503906,-0.0013697782796735503
2025-11-07,267.7126159667969,-0.004818894404181151
2025-11-10,268.93035888671875,0.00454869456011342
2025-11-11,274.73956298828125,0.02160114657791201
2025-11-12,272.9628601074219,-0.006466862149501096
2025-11-13,272.44384765625,-0.0019014031834500011
2025-11-14,271.9048156738281,-0.00197850671637112
2025-11-17,266.9639892578125,-0.018171161859606544
2025-11-18,266.9440612792969,-7.464669137968727e-05
2025-11-19,268.0619506835937,0.0041877290655558674
2025-11-20,265.7562561035156,-0.00860134970367199
2025-11-21,270.98651123046875,0.019680647235321702
2025-11-24,275.4083251953125,0.016317468883471742
2025-11-25,276.4563903808594,0.003805495657415614
2025-11-26,277.0352783203125,0.002093957526739132
2025-11-28,278.3328857421875,0.0046839067924580036
2025-12-01,282.57501220703125,0.01524119743713337
2025-12-02,285.6592712402344,0.010914832876105063
2025-12-03,283.623046875,-0.007128157809805358
2025-12-04,280.179443359375,-0.012141479874668626
2025-12-05,278.26300048828125,-0.006840055245008081
2025-12-08,277.3746643066406,-0.003192433705098474
2025-12-09,276.6659545898437,-0.002555062909471273
2025-12-10,278.26300048828125,0.005772469911613065
2025-12-11,277.514404296875,-0.002690246960942222
2025-12-12,277.7639465332031,0.0008992046267306542
2025-12-15,273.6016540527344,-0.01498499906996098
2025-12-16,274.1007385253906,0.0018241281266524467
2025-12-17,271.3358764648437,-0.010087028861802239
2025-12-18,271.68524169921875,0.001287574790797441
2025-12-19,273.1625061035156,0.005437411303821804
2025-12-22,270.4674987792969,-0.009865948891234266
2025-12-23,271.8549194335937,0.005129713035979089
2025-12-24,273.3022155761719,0.005323781322749577
2025-12-26,272.8929748535156,-0.0014973926274014504
2025-12-29,273.2523498535156,0.001316908213532919
2025-12-30,272.5735778808594,-0.0024840480713893553
2025-12-31,271.3558349609375,-0.00446757506501283
2026-01-02,270.5074157714844,-0.003126592761770741
2026-01-05,266.7643737792969,-0.013837114156417418
2026-01-06,261.8734436035156,-0.018334270451824564
2026-01-07,259.8471984863281,-0.007737497507594893
2026-01-08,258.55963134765625,-0.004955093401707855
2026-01-09,258.8890075683594,0.0012738888084979916
2026-01-12,259.76739501953125,0.0033929113461488303
2026-01-13,260.5658874511719,0.003073874731586601
2026-01-14,259.4779052734375,-0.004175458991876879
2026-01-15,257.73114013671875,-0.0067318453757286845
2026-01-16,255.0561370849609,-0.01037904480746421
2026-01-20,246.2425079345703,-0.03455564430294311
2026-01-21,247.1907501220703,0.0038508468560267684
2026-01-22,247.8894500732422,0.002826561879143208
2026-01-23,247.58001708984372,-0.0012482700788881695
2026-01-26,254.9363555908203,0.0297129735567756
2026-01-27,257.791015625,0.011197539980376536
2026-01-28,255.96446228027344,-0.007085403423770176
2026-01-29,257.801025390625,0.007175070687510443
2026-01-30,258.9988098144531,0.0046461584937966816
2026-02-02,269.5093078613281,0.04058126002356821
2026-02-03,268.98028564453125,-0.0019629088916998105
2026-02-04,275.97723388671875,0.02601286642781786
2026-02-05,275.3983459472656,-0.002097593092373451
2026-02-06,277.6042175292969,0.008009748840153375
2026-02-09,274.3672180175781,-0.01166048390953256
2026-02-10,273.4280700683594,-0.003422959769044165
2026-02-11,275.24639892578125,0.006650117732854843
2026-02-12,261.4891052246094,-0.04998173910671744
2026-02-13,255.5445556640625,-0.022733450234726726
2026-02-17,263.6371154785156,0.03166790148756515
2026-02-18,264.106689453125,0.0017811375828364895
2026-02-19,260.3401184082031,-0.014261551090285374
2026-02-20,264.3364562988281,0.015350449692731916
2026-02-23,265.9349670410156,0.006047257970275721
2026-02-24,271.8895263671875,0.02239103564464129
2026-02-25,273.97760009765625,0.007679860855135612
2026-02-26,272.6987609863281,-0.0046676776162442035
2026-02-27,263.93682861328125,-0.03213044438249635
2026-03-02,264.476318359375,0.0020440108677830526
2026-03-03,263.5072326660156,-0.003664168116717992
2026-03-04,262.2783508300781,-0.0046635601744375865
2026-03-05,260.0504150390625,-0.008494547048829904
2026-03-06,257.2229919433594,-0.010872595974432131
2026-03-09,259.6407775878906,0.009399570490431275
2026-03-10,260.58990478515625,0.0036555398041986376
2026-03-11,260.5699157714844,-7.670678451010549e-05
2026-03-12,255.52456665039065,-0.01936274610273281
2026-03-13,249.8897705078125,-0.022051876328148534
2026-03-16,252.58729553222656,0.010794859745288043
2026-03-17,253.99598693847656,0.005577047742174601
2026-03-18,249.7099456787109,-0.016874444795081822
2026-03-19,248.73085021972656,-0.003920930967820202
2026-03-20,247.76173400878903,-0.0038962445152317393
2026-03-23,251.25851440429688,0.014113480475494988
2026-03-24,251.4083709716797,0.0005964238375686381
2026-03-25,252.3874664306641,0.0038944425565474727
2026-03-26,252.6572265625,0.0010688333127271132
2026-03-27,248.57098388671875,-0.016173068672430957
2026-03-30,246.40298461914065,-0.008721851736991582
2026-03-31,253.55638122558597,0.029031290418426448
2026-04-01,255.3946990966797,0.007250134515282447
2026-04-02,255.68443298339844,0.0011344553655323608
2026-04-06,258.6217041015625,0.011487876222620041
2026-04-07,253.26666259765625,-0.0207060792616357
2026-04-08,258.66168212890625,0.021301735790709264
2026-04-09,260.2502136230469,0.006141348347641795
2026-04-10,260.240234375,-3.834482173115106e-05
2026-04-13,258.96142578125,-0.004913954203973225
2026-04-14,258.5917358398437,-0.001427586909096612
2026-04-15,266.18475341796875,0.02936295529114563
2026-04-16,263.15753173828125,-0.011372633634406881
2026-04-17,269.98126220703125,0.02593021154924191
2026-04-20,272.79864501953125,0.010435475371396441
2026-04-21,265.9250183105469,-0.025196703995697067
2026-04-22,272.9185791015625,0.026298995241013978
2026-04-23,273.1783142089844,0.0009516944880663125
2026-04-24,270.8104858398437,-0.008667702544387423
2026-04-27,267.3636474609375,-0.012727861582673916
2026-04-28,270.4608154296875,0.011584102768505522
2026-04-29,269.9213256835937,-0.001994705758897819
2026-04-30,271.1002502441406,0.004367659937803081
2026-05-01,279.88214111328125,0.03239351812191993
2026-05-04,276.5751647949219,-0.011815603186417278
2026-05-05,283.9184265136719,0.026550690927708454
2026-05-06,287.245361328125,0.011717924952267644
2026-05-07,287.1754150390625,-0.00024350711440246364
2026-05-08,293.0500183105469,0.020456497888878378
2026-05-11,292.67999267578125,-0.0012626705737772692
2026-05-12,294.79998779296875,0.007243389265544797
2026-05-13,298.8699951171875,0.013805995565634221
2026-05-14,298.2099914550781,-0.00220833028705536
2026-05-15,300.2300109863281,0.0067738157309671365
2026-05-18,297.8399963378906,-0.007960612067346995
2026-05-19,298.9700012207031,0.003793999787491842
2026-05-20,302.25,0.0109709963070026
2026-05-21,304.989990234375,0.009065310949131433
2026-05-22,308.82000732421875,0.012557845216167651
2026-05-26,308.3299865722656,-0.001586751960143129
2026-05-27,310.8500061035156,0.008173125031610828
2026-05-28,312.510009765625,0.005340207912225559
2026-05-29,312.0599975585937,-0.001439992937726342
2026-06-01,306.3099975585937,-0.018425943872925732
2026-06-02,315.20001220703125,0.02902293336585271
2026-06-03,310.260009765625,-0.015672595971098935
2026-06-04,311.2300109863281,0.0031264139436979477
2026-06-05,307.3399963378906,-0.012498841728371679
2026-06-08,301.5400085449219,-0.01887156849768501
2026-06-09,290.54998779296875,-0.03644631040831148
2026-06-10,291.5799865722656,0.003544996808021894
2026-06-11,295.6300048828125,0.013889904990249002
2026-06-12,291.1300048828125,-0.015221729613622226
2026-06-15,296.4200134277344,0.018170605764429082
2026-06-16,299.239990234375,0.009513449426140408
2026-06-17,295.95001220703125,-0.010994446379867018
2026-06-18,298.010009765625,0.006960626705947437
2026-06-22,297.010009765625,-0.0033555919842641613
2026-06-23,294.29998779296875,-0.00912434558954689
2026-06-24,293.0799865722656,-0.004145434153267291
2026-06-25,275.1499938964844,-0.06117781321571136
2026-06-26,283.7799987792969,0.03136472859984596
2026-06-29,281.739990234375,-0.007188697419469814
2026-06-30,289.3599853515625,0.02704619642688466
2026-07-01,294.3800048828125,0.017348699838890536
2026-07-02,308.6300048828125,0.0484068203126522
2026-07-06,312.6600036621094,0.01305770247720095
2026-07-07,310.6600036621094,-0.006396724801939757
2026-07-08,313.3900146484375,0.008787777487112347
2026-07-09,316.2200012207031,0.009030238488741738
2026-07-10,315.32000732421875,-0.0028461004775477416
2026-07-13,317.3099975585937,0.0063110179758709695
2026-07-14,314.8599853515625,-0.0077211944971219415
2026-07-15,327.5,0.040144874663333496
2026-07-16,329.4700012207031,0.006015270902910208
