Date,微软,谷歌,AMD
2025-07-17,0.012024798401349734,0.003333859663267047,0.0020614806801599883
2025-07-18,-0.0032245603058123073,0.008061766084918043,-0.021320354659110086
2025-07-21,1.960089324581915e-05,0.027234507930688157,6.366333197171947e-05
2025-07-22,-0.009390995900055987,0.00652284472759046,-0.014522285218451447
2025-07-23,0.0011874228637833717,-0.005801269627039751,0.025400676349370155
2025-07-24,0.00990374455639742,0.010198329269446305,0.021872053918686074
2025-07-25,0.005539546066714474,0.005255677791484503,0.026832014770116652
2025-07-28,-0.002355468989289067,-0.003105852792606001,0.04319097968812935
2025-07-29,0.00013661035730994087,0.016460600264393666,0.021766663017303678
2025-07-30,0.0013071633403247684,0.003984778823434176,0.011665870361522446
2025-07-31,0.03947465264333894,-0.023558858448455622,-0.017826288486239794
2025-08-01,-0.017600790811475475,-0.014434577278789718,-0.02614713104297728
2025-08-04,0.021999250613806476,0.03124835147906513,0.029586499250702003
2025-08-05,-0.014729997520210203,-0.0018970200332972809,-0.013972175799066622
2025-08-06,-0.005324582094622388,0.007294364915233498,-0.06419598759758327
2025-08-07,-0.007810405975390733,0.002192924099354787,0.05689062688255975
2025-08-08,0.0023039702823861585,0.02493385632608236,0.002088170667614575
2025-08-11,-0.0005170101891194268,-0.002085208738534128,-0.0027783962884999625
2025-08-12,0.014316457175319819,0.011641791135678758,0.01549801594998712
2025-08-13,-0.01636295917072017,-0.00678663191097173,0.054129759279188505
2025-08-14,0.003649547910346884,0.004852401879072543,-0.01881575347118425
2025-08-15,-0.0044210893947667085,0.004730493237768307,-0.01901079027036512
2025-08-18,-0.005901999673326719,-0.001961833810664615,-0.00771784778087381
2025-08-19,-0.014175142741905788,-0.009483904252744146,-0.05444530697809358
2025-08-20,-0.007944773568311136,-0.011162409848264332,-0.008105710470002747
2025-08-21,-0.0012873996752821304,0.002157310630543474,-0.009019311512710404
2025-08-22,0.005929794175035807,0.0317396526637872,0.02473879193009454
2025-08-25,-0.0058553628679332,0.011645399915190868,-0.02622790915926676
2025-08-26,-0.004402542497525697,-0.006475063142526438,0.019955891862486697
2025-08-27,0.009361843214007903,0.0016413387467419938,0.0030609157398324705
2025-08-28,0.005722846222226963,0.020050109416597905,0.008675862537423473
2025-08-29,-0.005788384724478179,0.006000903938756519,-0.03529479703176819
2025-09-02,-0.003098602510448023,-0.007327086725852472,-0.001906152304534059
2025-09-03,0.000455385449735779,0.09136501092955474,-0.0011705423412576854
2025-09-04,0.005184534030341359,0.0071100783074544704,-0.002097154051931671
2025-09-05,-0.025533047645079132,0.011622844706771662,-0.06582603583924618
2025-09-08,0.006464665766642286,-0.0031944078165545564,0.0017864514592516034
2025-09-09,0.00042145745498878284,0.023884882329889168,0.029126237074472705
2025-09-10,0.003932623559571802,-0.0019197095776530837,0.023873609209719815
2025-09-11,0.0012790203952166568,0.005017375755866471,-0.024257209978984506
2025-09-12,0.017744143492950837,0.001788943810779875,0.018629210441218902
2025-09-15,0.010707963157335909,0.04489198014101614,0.016333456632785515
2025-09-16,-0.012263246171065223,-0.0017885059236890655,-0.004343490520823057
2025-09-17,0.0019251597321499059,-0.006489882625132726,-0.008101726270496656
2025-09-18,-0.0030783111716043976,0.010018832488637663,-0.0077909365709525336
2025-09-19,0.018645042810972345,0.010673358575602698,-0.003356121994947503
2025-09-22,-0.00671911381413659,-0.00859764196420909,0.015248706434916048
2025-09-23,-0.010146788855002531,-0.003445136451741382,0.006946621546969567
2025-09-24,0.001806598765426548,-0.017960846222761395,-0.00012423253219473462
2025-09-25,-0.006115803306297463,-0.005462440094879395,0.002424163213648134
2025-09-26,0.008737114243486443,0.0030513844406638846,-0.011223398714219734
2025-09-29,0.0061391684555711645,-0.010099720985634497,0.01191517506890416
2025-09-30,0.006510093016419027,-0.003892668642423547,0.002664803384697434
2025-10-01,0.00339796793121816,0.007404332767949162,0.01372149893582697
2025-10-02,-0.007638860081398469,0.0032257855079875775,0.03487593081081841
2025-10-03,0.0031215812486466987,-0.0013838125173614158,-0.02981204080577704
2025-10-06,0.02168761724708901,0.020705130865440013,0.23708027557556832
2025-10-07,-0.008684006558527635,-0.01864801935955218,0.03828966440477655
2025-10-08,0.0016604424009352137,-0.004638601068985948,0.11370622512583206
2025-10-09,-0.004667862840408654,-0.012631850656026788,-0.011334684142544904
2025-10-10,-0.021899000568715077,-0.020535638722347094,-0.07724679265022871
2025-10-13,0.006047446514153343,0.032041072338994336,0.007073077317969245
2025-10-14,-0.0009337222677795465,0.005324631840448069,0.0077164688248525515
2025-10-15,-0.0002726225759598355,0.022733770521946806,0.09404378976580152
2025-10-16,-0.003544760875486941,0.001712976285638046,-0.016932139319263628
2025-10-17,0.003850667017549547,0.007317281816854759,-0.006309668071894259
2025-10-20,0.006250164443392103,0.012830510557433783,0.032091967001788735
2025-10-21,0.0016834246495727179,-0.023737955162759228,-0.01051712173667041
2025-10-22,0.005563383331563365,0.004911033040772006,-0.03276899168911074
2025-10-23,3.858474005391521e-05,0.005522596565561644,0.02067501999721233
2025-10-24,0.005858990605509318,0.027027095600908213,0.07630108624472043
2025-10-27,0.015106800881565352,0.03597254584975551,0.026688341403039884
2025-10-28,0.019848689894944593,-0.006684715295764643,-0.006392743005619872
2025-10-29,-0.0009593918994100781,0.026544977891569843,0.02449508378524401
2025-10-30,-0.029157023743565658,0.025166768008160867,-0.035902056960837925
2025-10-31,-0.015120960204863643,-0.0010303593732721161,0.005022754660535034
2025-11-03,-0.0015063329682659665,0.008997458797758817,0.013782597401978514
2025-11-04,-0.005222027183646616,-0.021782061481776416,-0.03697281367375582
2025-11-05,-0.01394052760468567,0.024392863859447944,0.0251149107932942
2025-11-06,-0.01983597948702054,0.0015476318382823262,-0.0726797120896786
2025-11-07,-0.0005632485423001654,-0.020790194478004564,-0.01750106737702306
2025-11-10,0.018477508945690335,0.04041887258044019,0.04470327456340706
2025-11-11,0.005296408286832088,0.004170991247052891,-0.026477545570138594
2025-11-12,0.004836108255941829,-0.015790691828124315,0.08997141289818633
2025-11-13,-0.015357829434784254,-0.028390987874346796,-0.04221873118363728
2025-11-14,0.01368988000867466,-0.007753922266712454,-0.004637881610482841
2025-11-17,-0.005272698028360612,0.031149319292774313,-0.02548516408716195
2025-11-18,-0.026995524780487168,-0.002596312508870824,-0.0425328904232829
2025-11-19,-0.013507824429130677,0.030005713612078377,-0.029267403842426765
2025-11-20,-0.01600133102224366,-0.011475071903252143,-0.07841645511066364
2025-11-21,-0.013188948933371858,0.035273905746100676,-0.010872757240610764
2025-11-24,0.00398205694787479,0.06313802380285471,0.055304761703659056
2025-11-25,0.006307956259938852,0.015255244752224506,-0.0414787167745283
2025-11-26,0.01784115134584785,-0.010790160699995277,0.03934410526484089
2025-11-28,0.013408861488697132,0.000718869679210421,0.015356577678195427
2025-12-01,-0.010711242234453744,-0.01652193436627103,0.010251439985533128
2025-12-02,0.006697679538790746,0.0029214907856902617,-0.020567842767812206
2025-12-03,-0.025040828559835693,0.01209585009197589,0.010964507294748849
2025-12-04,0.006509974781282901,-0.006288420119347382,-0.0074449004160684895
2025-12-05,0.004824844083790358,0.011491561738744771,0.009213841710018711
2025-12-08,0.01626792904501806,-0.02286154054663181,0.014405649273126597
2025-12-09,0.0020365318428314794,0.010710054941190927,0.0023065194040439163
2025-12-10,-0.027356560460197188,0.00987137368128388,-0.000902431877306209
2025-12-11,0.010259910209692302,-0.02429659086777447,4.513823014451468e-05
2025-12-12,-0.010217785106327315,-0.01005017704222555,-0.048096437920576274
2025-12-15,-0.007752890903315213,-0.0034596172161823757,-0.015181691653736284
2025-12-16,0.0033065371992535564,-0.005353228726799886,0.00765967975655335
2025-12-17,-0.0005668181720785981,-0.0321297701987725,-0.05287564017503432
2025-12-18,0.016508469753089283,0.019344857270350957,0.014890701828043085
2025-12-19,0.004008424988813264,0.015539306686872534,0.06152389966871752
2025-12-22,-0.0020579063896725147,0.00852970099786754,0.0071217932091200975
2025-12-23,0.003979983831256417,0.014752396382799793,-0.0002326264362304542
2025-12-24,0.0024031674865694352,-0.0008270447924271229,0.000651462976382744
2025-12-26,-0.0006352171471570855,-0.001846630349570666,-0.00023245812188166237
2025-12-29,-0.0012506892492577526,0.00015945821634288926,0.002883832277529752
2025-12-30,0.0007800873577012979,0.000924924598326271,-0.001252280838999198
2025-12-31,-0.007918229377188779,-0.0027083397430479605,-0.005479672591475859
2026-01-02,-0.022083474546271464,0.00686904712277614,0.04347215819664707
2026-01-05,-0.00019023125249939543,0.004410664909989537,-0.010694945078055573
2026-01-06,0.011969929315805317,-0.006950255335991251,-0.03044144957390582
2026-01-07,0.010365464492384069,0.024304885542325128,-0.020200614451877374
2026-01-08,-0.011086533967845869,0.01074601935574182,-0.0254262045902639
2026-01-09,0.0024471623168931256,0.009617794295012638,-0.0073773429786457845
2026-01-12,-0.004381590565727067,0.010012940142957172,0.022247400271679707
2026-01-13,-0.013642591882396693,0.012384888710214925,0.06394144457215001
2026-01-14,-0.02398711208289772,-0.0003870027469463633,0.01190209018547117
2026-01-15,-0.005921037090992787,-0.0091115062200543,0.019320178656121012
2026-01-16,0.00700735398951724,-0.008353810925792238,0.017155158360483647
2026-01-20,-0.011612141515025765,-0.02424240347805051,0.0003881997031436324
2026-01-21,-0.022903313262762626,0.019813657405210794,0.077095571852271
2026-01-22,0.015829429951262686,0.0065777572478440405,0.01573255655632222
2026-01-23,0.03282791169509047,-0.007896234233809474,0.02345011251500373
2026-01-26,0.009292883148952935,0.016253525439399175,-0.032231959924759024
2026-01-27,0.021901777716768045,0.0038707809267282123,0.002864992350872342
2026-01-28,0.0021849328991829786,0.004364154635023487,0.002817151598246692
2026-01-29,-0.0999315049399564,0.006666385960138577,-0.0022157664208721783
2026-01-30,-0.007404777983234245,-0.0007390666512366861,-0.06126575222843189
2026-02-02,-0.01608223045683077,0.01683436116163306,0.040299111718405944
2026-02-03,-0.028721972051949263,-0.011580282508108053,-0.016892043651028477
2026-02-04,0.007246927253197866,-0.01963435579599293,-0.17314443047898198
2026-02-05,-0.049542462425080536,-0.005374778371478595,-0.038413518895165866
2026-02-06,0.018975304586217767,-0.025328291524331137,0.08280520748782472
2026-02-09,0.031061465218646278,0.004522170418437055,0.03626941791424576
2026-02-10,-0.0007979095156083194,-0.017698680633528863,-0.01124996609157991
2026-02-11,-0.021535541632126787,-0.023918586241750917,4.6797333395076635e-05
2026-02-12,-0.006256685100044401,-0.006303082331273746,-0.03577113645542429
2026-02-13,-0.001293985238056461,-0.010614855457529382,0.006701004498653074
2026-02-17,-0.011113376251159934,-0.01210267861158787,-0.020451501752714596
2026-02-18,0.006904255485954636,0.004337534684544453,-0.014575569663081156
2026-02-19,-0.0005769390090856197,-0.0015824155632001569,0.016240256242745055
2026-02-20,-0.0030868435621884682,0.04005281867780153,-0.015833216787204396
2026-02-23,-0.03212252071132937,-0.011080102372493461,-0.01773663702835171
2026-02-24,0.01178251519260276,-0.0018940250460213193,0.08769069022967191
2026-02-25,0.0298200264733548,0.006432857285513016,-0.013935633083487109
2026-02-26,0.0027958182358562844,-0.01764130042663037,-0.03405106664984914
2026-02-27,-0.022353901512221608,0.01424943596044792,-0.01703645957724287
2026-03-02,0.014793453501622311,-0.016807887343381123,-0.007941718911942619
2026-03-03,0.013498946894749508,-0.009591575706884403,-0.03861644525980357
2026-03-04,0.0031441531290252733,-0.0014821671387289514,0.05823519535845123
2026-03-05,0.013524143668401711,-0.007422642542599611,-0.012965854807798327
2026-03-06,-0.004188164531066962,-0.007843663772585718,-0.03519681313548806
2026-03-09,0.0011003722075924038,0.026985254760708344,0.05326612477333437
2026-03-10,-0.008915215141642507,0.0022197168869222406,0.002713652415794243
2026-03-11,-0.0021688058128880305,0.005406520345286214,0.00787288361537275
2026-03-12,-0.007459038776109095,-0.016683014417014475,-0.03461405201635703
2026-03-13,-0.015701969810701044,-0.004183772956429577,-0.021998614254443383
2026-03-16,0.011123782896491852,0.010850879030806393,0.016495177886520107
2026-03-17,-0.0013502086602691366,0.01754159974009184,-0.0013735083423845884
2026-03-18,-0.019078100591435554,-0.010388577259506704,0.01604609645177768
2026-03-19,-0.007070176962847952,-0.0018200011968599883,0.029128634127283615
2026-03-20,-0.018379451907360234,-0.01995898201913937,-0.019194243481266637
2026-03-23,0.002959136952026542,0.003521661147902977,0.006705363495001615
2026-03-24,-0.026788584000617788,-0.03846919033715546,0.013272165673053449
2026-03-25,-0.004560720873527657,0.0016870180877650576,0.07255202565872021
2026-03-26,-0.01366431796733969,-0.03440681152238945,-0.07490806591890964
2026-03-27,-0.02513874928256188,-0.02342306677223538,-0.00873533268869564
2026-03-30,0.00613842352061944,-0.003061928559749294,-0.02945696343986992
2026-03-31,0.031229157756083703,0.05140767278298308,0.03769638666974573
2026-04-01,-0.0021611901863888283,0.03418426038221156,0.03332848784442355
2026-04-02,0.011072868751592857,-0.005447446206045203,0.034679573061694224
2026-04-06,-0.0015530146410365209,0.014267800370968198,0.012321805405890895
2026-04-07,-0.0015822508381434508,0.018233945467744705,0.006131375004192696
2026-04-08,0.005479578543501118,0.03882673963431005,0.046449729615055224
2026-04-09,-0.003365977272341003,0.003687064768298942,0.020791958904084362
2026-04-10,-0.005897032858082851,-0.003924717522926557,0.03549693170279733
2026-04-13,0.03640089840318694,0.012829389221314713,0.0073049648790664
2026-04-14,0.022738477393367207,0.03610221659486279,0.03338332225433449
2026-04-15,0.046068533854630056,0.012646066883422513,0.011957453661307627
2026-04-16,0.02198340217176664,-0.0032629979618038485,0.07802578269573357
2026-04-17,0.006020092104702002,0.01684431209009718,0.0004672064912309981
2026-04-20,-0.011163956243767204,-0.012467774438631563,-0.012356773807962962
2026-04-21,0.014566950244961241,-0.015203648803314485,0.034697136220384506
2026-04-22,0.020652560845584977,0.02115626211004451,0.06668073349461201
2026-04-23,-0.039660934617680055,-0.0012672556948888358,0.006162245995661397
2026-04-24,0.021334937195510273,0.016258881347370746,0.1391281985212871
2026-04-27,0.0004710499812119462,0.017247411505119103,-0.03789423181707385
2026-04-28,0.010427908679775388,-0.0015984362710370625,-0.03412728464601866
2026-04-29,-0.011159034047451222,0.00045745218860759884,0.04300607736136852
2026-04-30,-0.03929691983619443,0.09961702406520634,0.051555888695161034
2026-05-01,0.01633231850252348,0.002312960442559797,0.017066824105659073
2026-05-04,-0.0019785964451384253,-0.006326388005902461,-0.05269872843427492
2026-05-05,-0.005415548178495877,0.013515988851422689,0.04017099278984926
2026-05-06,0.0062715193636264654,0.024740662220501752,0.1861453669565576
2026-05-07,0.016450879458010714,-0.00012565985809642743,-0.030684218286820997
2026-05-08,-0.013427757958591746,0.007060470320022549,0.11440535661732598
2026-05-11,-0.0059259923965174766,-0.03033924459227455,0.007908798708686549
2026-05-12,-0.01185000702966521,-0.0033193073752800784,-0.0228862874178567
2026-05-13,-0.006277990380058274,0.039421737678543955,-0.006223668812021521
2026-05-14,0.010414344989990054,-0.0038497776707889786,0.009427636828353014
2026-05-15,0.030505840389261074,-0.010696401675080014,-0.05692685214277915
2026-05-18,0.00383963141857957,0.00040326534105239453,-0.007333213450559373
2026-05-19,-0.014449655975185882,-0.023378884460741545,-0.01648495831823127
2026-05-20,0.008720179231968883,0.00322451056536055,0.08098055734290321
2026-05-21,-0.0025229027109182622,-0.0032141465159613025,0.004490839237514699
2026-05-22,-0.001240757398686787,-0.012098216184623256,0.039858567970152414
2026-05-26,-0.00606830040489359,0.015431995898472772,0.0778165261125654
2026-05-27,-0.008076305462157207,-0.00012861975688982508,-0.016571088651838872
2026-05-28,0.034700793226276616,0.0033434443979794004,0.045505948907660576
2026-05-29,0.05445092515456418,-0.02509425962392897,-0.003841130240645252
2026-06-01,0.022832265019252507,-0.010438005061361832,-0.011567469454628831
2026-06-02,-0.04171369737114239,-0.03857903067859958,0.022366794807830104
2026-06-03,-0.03165575513355168,-0.007903866515702074,0.04022710125359996
2026-06-04,0.0016614205577816232,0.03676987830078726,-0.035611602574429746
2026-06-05,-0.026585620113925623,-0.009833745219524848,-0.10860092889626116
2026-06-08,-0.011831960627074034,-0.013575520711203493,0.05135293417107589
2026-06-09,-0.020231181740505533,0.002614880442088685,-0.03022449618111711
2026-06-10,-0.014997194555478321,-0.021632912402002935,-0.04860048241788084
2026-06-11,-0.017666572560045224,0.003900286525099661,0.07968616002854234
2026-06-12,0.0010247320290952544,0.005338635773713296,0.04733339039694395
2026-06-15,0.023084454513702557,0.02688504677670811,0.06976562724637403
2026-06-16,-0.014833957996038927,0.010559073594251789,-0.07303658317336414
2026-06-17,-0.03788432424867805,-0.0253449201743553,0.010230778916215488
2026-06-18,0.0012931572923366996,0.011655048612615904,0.04856777941973722
2026-06-22,-0.03178702623248908,-0.04986008250517615,0.026536669138951918
2026-06-23,0.01796702283800511,-0.01015210440209613,-0.05761113249020289
2026-06-24,-0.022677464114465473,-0.0024268232341632112,-0.00021157133159144248
2026-06-25,-0.03455919985256439,-0.0045759131476235115,0.024685452978244093
2026-06-26,0.05708135763656941,-0.018387527170465212,-0.020635766346647655
2026-06-29,-0.011797179081651343,0.04819342168436691,0.0343379204680041
2026-06-30,0.012073640288203347,0.010518878226792872,0.07677618428501676
2026-07-01,0.030186076074363744,0.010745155973800768,-0.06890907388804501
2026-07-02,0.01616006941502235,-0.0035989807140492935,-0.0426342208076077
2026-07-06,-0.009603319147180267,0.018198960090917593,0.06610401294772261
2026-07-07,0.0054300205733650575,0.0015554421697043797,-0.06510280452154371
2026-07-08,-0.014144635458798516,-0.013922527773091553,0.0025188193018261806
2026-07-09,0.0026607946559606965,-0.008372012231652626,0.056647531125973094
2026-07-10,0.0019253324491523838,-0.004764752160439367,0.020431015042210676
2026-07-13,0.015294687191659273,-0.013074592658932294,-0.04212299805152253
2026-07-14,-0.015499111767442342,0.01985759214228877,0.025711539994650146
2026-07-15,0.027797294081066015,0.03173765222711844,-0.03464504782662825
2026-07-16,0.009352434633620899,0.0026164387652871657,-0.03783501337458173
