date,Close,MA5,MA20,spread,cross,signal,trade,MA10,MA30,spread_10_30,cross_10_30
2025-11-13,408.69,386.582,378.6895,7.892499999999984,0.0,1,0,383.63199999999995,377.9816666666666,5.650333333333322,0.0
2025-11-14,397.21,388.332,380.98850000000004,7.343499999999949,0.0,1,0,385.16700000000003,378.3573333333333,6.809666666666715,0.0
2025-11-17,383.87,389.586,382.2025,7.383500000000026,0.0,1,0,385.559,378.70333333333326,6.855666666666764,0.0
2025-11-18,378.09,389.466,382.6575,6.808499999999981,0.0,1,0,386.164,378.291,7.8729999999999905,0.0
2025-11-19,384.19,390.40999999999997,383.5695,6.840499999999963,0.0,1,0,386.404,377.92766666666665,8.476333333333343,0.0
2025-11-20,372.48,383.168,383.71650000000005,-0.5485000000000468,-2.0,0,-1,384.875,376.911,7.963999999999999,0.0
2025-11-21,363.09,376.344,382.928,-6.584000000000003,0.0,0,0,382.338,376.51266666666663,5.82533333333339,0.0
2025-11-24,363.64,372.29799999999994,382.1465,-9.848500000000058,0.0,0,0,380.942,376.38100000000003,4.560999999999979,0.0
2025-11-25,365.45,369.77,381.4405,-11.670500000000004,0.0,0,0,379.618,376.8596666666666,2.7583333333333826,0.0
2025-11-26,365.91,366.114,380.08149999999995,-13.967499999999973,0.0,0,0,378.262,376.977,1.285000000000025,0.0
2025-11-27,364.29,364.476,378.727,-14.250999999999976,0.0,0,0,373.822,377.067,-3.2450000000000045,-2.0
2025-11-28,366.29,365.116,377.94849999999997,-12.832499999999982,0.0,0,0,370.73,377.569,-6.838999999999999,0.0
2025-12-01,376.06,367.6,377.754,-10.153999999999996,0.0,0,0,369.94899999999996,378.11800000000005,-8.169000000000096,0.0
2025-12-02,373.17,369.14400000000006,377.8105,-8.666499999999928,0.0,0,0,369.457,378.25733333333335,-8.800333333333356,0.0
2025-12-03,369.17,369.796,377.1795,-7.383500000000026,0.0,0,0,367.95500000000004,378.3646666666666,-10.409666666666567,0.0
2025-12-04,376.44,372.226,376.61299999999994,-4.386999999999944,0.0,0,0,368.351,378.5946666666667,-10.243666666666684,0.0
2025-12-05,382.18,375.40400000000005,376.299,-0.894999999999925,0.0,0,0,370.26,378.70533333333333,-8.445333333333338,0.0
2025-12-08,385.59,377.31,376.6985,0.6114999999999782,2.0,1,1,372.45500000000004,378.916,-6.460999999999956,0.0
2025-12-09,380.68,378.812,376.798,2.01400000000001,0.0,1,0,373.978,378.95300000000003,-4.975000000000023,0.0
2025-12-10,375.47,380.072,376.598,3.4739999999999895,0.0,1,0,374.934,378.36566666666664,-3.431666666666615,0.0
2025-12-11,382.08,381.2,375.2675,5.9325000000000045,0.0,1,0,376.713,378.0556666666667,-1.3426666666666733,0.0
2025-12-12,384.89,381.742,374.6515,7.09050000000002,0.0,1,0,378.573,378.1566666666667,0.41633333333328437,2.0
2025-12-15,378.59,380.342,374.3875,5.954499999999996,0.0,1,0,378.826,378.11133333333333,0.7146666666666874,0.0
2025-12-16,371.5,378.506,374.058,4.447999999999979,0.0,1,0,378.659,378.0933333333333,0.5656666666666865,0.0
2025-12-17,376.51,378.714,373.67400000000004,5.039999999999964,0.0,1,0,379.393,377.91733333333326,1.4756666666667115,0.0
2025-12-18,365.09,375.316,373.30449999999996,2.0115000000000123,0.0,1,0,378.258,377.16133333333335,1.0966666666666356,0.0
2025-12-19,367.09,371.756,373.5045,-1.7485000000000355,-2.0,0,-1,376.74899999999997,376.44899999999996,0.30000000000001137,0.0
2025-12-22,364.93,369.024,373.569,-4.545000000000016,0.0,0,0,374.683,376.02666666666664,-1.3436666666666497,-2.0
2025-12-23,371.19,368.962,373.856,-4.8940000000000055,0.0,0,0,373.73400000000004,375.7766666666667,-2.042666666666662,0.0
2025-12-24,368.69,367.39799999999997,373.995,-6.597000000000037,0.0,0,0,373.0559999999999,375.41733333333326,-2.3613333333333344,0.0
2025-12-25,366.1,367.6,374.0855,-6.485500000000002,0.0,0,0,371.45799999999997,373.9976666666667,-2.539666666666733,0.0
2025-12-26,367.52,367.68600000000004,374.14700000000005,-6.461000000000013,0.0,0,0,369.721,373.008,-3.2869999999999777,0.0
2025-12-29,362.4,367.18,373.464,-6.283999999999992,0.0,0,0,368.102,372.2923333333334,-4.190333333333399,0.0
2025-12-30,362.29,365.4,372.91999999999996,-7.519999999999982,0.0,0,0,367.181,371.76566666666673,-4.584666666666749,0.0
2025-12-31,360.35,363.73199999999997,372.479,-8.747000000000014,0.0,0,0,365.565,370.97099999999995,-5.405999999999949,0.0
2026-01-05,370.59,364.63,372.1865,-7.556500000000028,0.0,0,0,366.11499999999995,370.908,-4.793000000000063,0.0
2026-01-06,367.08,364.54200000000003,371.4315,-6.889499999999998,0.0,0,0,366.11400000000003,371.041,-4.926999999999964,0.0
2026-01-07,364.1,364.88199999999995,370.35699999999997,-5.475000000000023,0.0,0,0,366.031,371.0563333333333,-5.025333333333322,0.0
2026-01-08,362.3,364.884,369.438,-4.553999999999974,0.0,0,0,365.142,370.95133333333337,-5.80933333333337,0.0
2026-01-09,362.32,365.278,368.7805,-3.5024999999999977,0.0,0,0,364.505,370.8316666666667,-6.326666666666711,0.0
2026-01-12,354.77,362.11400000000003,367.415,-5.300999999999988,0.0,0,0,363.37199999999996,370.51433333333335,-7.142333333333397,0.0
2026-01-13,352.09,359.116,365.775,-6.658999999999992,0.0,0,0,361.829,370.041,-8.211999999999989,0.0
2026-01-14,347.07,355.71,364.19899999999996,-8.488999999999976,0.0,0,0,360.296,369.07466666666664,-8.778666666666652,0.0
2026-01-15,346.84,352.61800000000005,362.966,-10.347999999999956,0.0,0,0,358.751,368.197,-9.446000000000026,0.0
2026-01-16,345.41,349.236,361.41099999999994,-12.174999999999955,0.0,0,0,357.25699999999995,367.40500000000003,-10.148000000000081,0.0
2026-01-19,341.99,346.67999999999995,360.256,-13.576000000000022,0.0,0,0,354.397,366.2566666666667,-11.859666666666726,0.0
2026-01-20,342.69,344.8,359.036,-14.23599999999999,0.0,0,0,351.95799999999997,364.9403333333333,-12.982333333333315,0.0
2026-01-21,342.9,343.966,357.93449999999996,-13.968499999999949,0.0,0,0,349.838,363.51733333333334,-13.679333333333318,0.0
2026-01-22,338.89,342.376,356.3195,-13.943500000000029,0.0,0,0,347.49699999999996,362.1243333333333,-14.627333333333354,0.0
2026-01-23,340.09,341.312,354.8895,-13.577499999999986,0.0,0,0,345.274,360.945,-15.670999999999992,0.0
2026-01-26,335.14,339.942,353.3415,-13.399499999999989,0.0,0,0,343.31100000000004,359.38033333333334,-16.069333333333304,0.0
2026-01-27,332.49,337.902,351.59000000000003,-13.688000000000045,0.0,0,0,341.351,357.63366666666667,-16.28266666666667,0.0
2026-01-28,333.08,335.938,350.124,-14.186000000000035,0.0,0,0,339.952,356.1166666666667,-16.164666666666676,0.0
2026-01-29,334.98,335.156,348.7585,-13.60250000000002,0.0,0,0,338.76599999999996,354.8993333333334,-16.13333333333344,0.0
2026-01-30,343.09,335.756,347.89549999999997,-12.139499999999998,0.0,0,0,338.534,353.7853333333333,-15.25133333333332,0.0
2026-02-02,342.07,337.142,346.4695,-9.327499999999986,0.0,0,0,338.54200000000003,353.01800000000003,-14.475999999999999,0.0
2026-02-03,341.0,338.84399999999994,345.16549999999995,-6.3215000000000146,0.0,0,0,338.37299999999993,352.14833333333337,-13.775333333333435,0.0
2026-02-04,358.12,343.852,344.8665,-1.0144999999999982,0.0,0,0,339.89500000000004,351.92133333333334,-12.026333333333298,0.0
2026-02-05,356.03,348.062,344.553,3.5090000000000146,2.0,1,1,341.609,351.416,-9.807000000000016,0.0
2026-02-06,362.2,351.884,344.54699999999997,7.337000000000046,0.0,1,0,343.82000000000005,351.19966666666664,-7.379666666666594,0.0
2026-02-09,361.91,355.852,344.904,10.947999999999979,0.0,1,0,346.49699999999996,351.06,-4.563000000000045,0.0
2026-02-10,358.06,359.264,345.2025,14.061500000000024,0.0,1,0,349.054,350.74466666666666,-1.6906666666666865,0.0
2026-02-11,361.09,359.858,345.9035,13.954499999999996,0.0,1,0,351.855,350.701,1.1539999999999964,2.0
2026-02-12,368.96,362.444,347.0095,15.434500000000014,0.0,1,0,355.25300000000004,350.9233333333333,4.329666666666753,0.0
2026-02-13,358.43,361.68999999999994,347.6605,14.029499999999928,0.0,1,0,356.787,350.8593333333334,5.927666666666596,0.0
2026-02-24,355.04,360.31600000000003,348.313,12.003000000000043,0.0,1,0,358.084,350.34100000000007,7.742999999999938,0.0
2026-02-25,355.27,359.758,348.942,10.815999999999974,0.0,1,0,359.511,349.94733333333335,9.563666666666677,0.0
2026-02-26,339.09,355.358,348.75149999999996,6.60650000000004,0.0,1,0,357.608,349.1136666666667,8.494333333333316,0.0
2026-02-27,335.1,348.58599999999996,348.562,0.023999999999944066,0.0,1,0,355.515,348.207,7.307999999999993,0.0
2026-03-02,333.31,343.562,348.223,-4.661000000000001,-2.0,0,-1,352.626,347.23999999999995,5.386000000000024,0.0
2026-03-03,337.16,339.986,348.324,-8.338000000000022,0.0,0,0,350.151,346.65299999999996,3.4980000000000473,0.0
2026-03-04,331.99,335.33000000000004,348.299,-12.968999999999937,0.0,0,0,347.544,345.98300000000006,1.5609999999999218,0.0
2026-03-05,343.34,336.18,348.812,-12.632000000000005,0.0,0,0,345.769,345.85866666666664,-0.08966666666663059,-2.0
2026-03-06,347.86,338.732,349.456,-10.72399999999999,0.0,0,0,343.659,345.8926666666666,-2.233666666666636,0.0
2026-03-09,350.59,342.188,349.831,-7.643000000000029,0.0,0,0,342.875,346.0653333333333,-3.1903333333332853,0.0
2026-03-10,369.39,348.634,351.197,-2.562999999999988,0.0,0,0,344.31,346.97866666666664,-2.6686666666666383,0.0
2026-03-11,389.89,360.21399999999994,353.6415,6.572499999999934,2.0,1,1,347.77200000000005,348.552,-0.7799999999999727,0.0
2026-03-12,388.59,369.264,355.165,14.09899999999999,0.0,1,0,352.722,350.075,2.6469999999999914,2.0
2026-03-13,390.09,377.71,356.868,20.841999999999985,0.0,1,0,358.221,351.78166666666664,6.439333333333366,0.0
2026-03-16,401.49,387.89,358.8325,29.057500000000005,0.0,1,0,365.039,353.8283333333333,11.210666666666668,0.0
2026-03-17,398.09,393.63,360.6415,32.98849999999999,0.0,1,0,371.13199999999995,355.9266666666666,15.205333333333328,0.0
2026-03-18,395.11,394.674,362.49399999999997,32.18000000000001,0.0,1,0,377.444,358.014,19.430000000000007,0.0
2026-03-19,393.59,395.674,364.119,31.55499999999995,0.0,1,0,382.46899999999994,360.031,22.43799999999993,0.0
2026-03-20,406.09,398.87399999999997,365.9755,32.898499999999956,0.0,1,0,388.29200000000003,362.4013333333333,25.890666666666732,0.0
2026-03-23,395.08,397.592,367.808,29.783999999999992,0.0,1,0,392.741,364.13433333333336,28.606666666666626,0.0
2026-03-24,390.08,395.99,369.56,26.430000000000007,0.0,1,0,394.81,365.7346666666666,29.07533333333339,0.0
2026-03-25,390.9,395.14799999999997,371.34149999999994,23.806500000000028,0.0,1,0,394.911,367.39799999999997,27.513000000000034,0.0
2026-03-26,395.59,395.54799999999994,374.1665,21.38149999999996,0.0,1,0,395.611,368.647,26.964,0.0
2026-03-27,409.27,396.184,377.875,18.309000000000026,0.0,1,0,397.529,370.4216666666667,27.107333333333315,0.0
2026-03-30,406.09,398.386,381.514,16.872000000000014,0.0,1,0,397.989,371.8846666666667,26.104333333333273,0.0
2026-03-31,394.79,399.328,384.39549999999997,14.932500000000005,0.0,1,0,397.659,372.98066666666665,24.67833333333334,0.0
2026-04-01,398.8,400.908,387.736,13.172000000000025,0.0,1,0,398.02799999999996,374.33866666666665,23.68933333333331,0.0
2026-04-02,394.26,400.64199999999994,390.282,10.359999999999957,0.0,1,0,398.09499999999997,375.4443333333333,22.650666666666666,0.0
2026-04-03,379.55,394.69800000000004,391.8665,2.8315000000000623,0.0,1,0,395.441,375.7973333333333,19.64366666666666,0.0
2026-04-07,377.68,389.01599999999996,393.221,-4.205000000000041,-2.0,0,-1,393.70099999999996,376.439,17.261999999999944,0.0
2026-04-08,384.39,386.93600000000004,393.97099999999995,-7.034999999999911,0.0,0,0,393.132,377.41733333333326,15.714666666666744,0.0
2026-04-09,383.08,383.79200000000003,393.6305,-9.838499999999954,0.0,0,0,392.35,378.34433333333334,14.005666666666684,0.0
2026-04-10,409.09,386.758,394.65549999999996,-7.8974999999999795,0.0,0,0,393.69999999999993,380.67766666666665,13.022333333333279,0.0
2026-04-13,420.22,394.89199999999994,396.162,-1.2700000000000387,0.0,0,0,394.79499999999996,383.515,11.279999999999973,0.0
2026-04-14,423.88,404.132,397.2815,6.850500000000011,2.0,1,1,396.574,386.534,10.04000000000002,0.0
2026-04-15,424.09,412.07199999999995,398.5815,13.49049999999994,0.0,1,0,399.504,389.4316666666667,10.072333333333347,0.0
2026-04-16,447.07,424.87,401.1795,23.690499999999986,0.0,1,0,404.331,393.2676666666666,11.06333333333339,0.0
2026-04-17,437.29,430.51000000000005,403.3645,27.145500000000027,0.0,1,0,408.634,396.39933333333335,12.23466666666667,0.0
2026-04-20,425.59,431.584,404.3395,27.244500000000016,0.0,1,0,413.238,398.9903333333333,14.247666666666703,0.0
2026-04-21,440.69,434.946,406.62,28.326000000000022,0.0,1,0,419.53900000000004,401.9936666666666,17.545333333333417,0.0
2026-04-22,436.35,437.39799999999997,408.9335,28.464499999999987,0.0,1,0,424.73499999999996,404.22566666666665,20.509333333333302,0.0
2026-04-23,438.9,435.764,411.3335,24.430499999999995,0.0,1,0,430.317,405.85933333333327,24.45766666666674,0.0
2026-04-24,444.9,437.28600000000006,413.799,23.48700000000008,0.0,1,0,433.898,407.7363333333333,26.161666666666747,0.0
2026-04-27,434.88,439.14399999999995,415.0795,24.064499999999953,0.0,1,0,435.3639999999999,409.2293333333334,26.134666666666533,0.0
2026-04-28,427.67,436.53999999999996,416.1585,20.38149999999996,0.0,1,0,435.74299999999994,410.102,25.640999999999963,0.0
2026-04-29,445.0,438.27,418.669,19.601,0.0,1,0,437.834,411.6656666666667,26.168333333333294,0.0
2026-04-30,436.0,437.68999999999994,420.529,17.160999999999945,0.0,1,0,436.727,413.0286666666667,23.698333333333267,0.0
2026-05-06,460.0,440.71000000000004,423.816,16.894000000000062,0.0,1,0,438.99799999999993,415.24233333333336,23.75566666666657,0.0
2026-05-07,451.64,444.062,427.4205,16.641500000000008,0.0,1,0,441.60299999999995,416.7606666666667,24.842333333333272,0.0
2026-05-08,437.0,445.928,430.38649999999996,15.541500000000042,0.0,1,0,441.23400000000004,418.158,23.076000000000022,0.0
2026-05-11,446.11,446.15,433.4725,12.677499999999952,0.0,1,0,442.2099999999999,420.02566666666667,22.184333333333257,0.0
2026-05-12,431.25,445.2,435.88100000000003,9.31899999999996,0.0,1,0,441.445,421.3706666666667,20.0743333333333,0.0
2026-05-13,434.05,440.01000000000005,437.129,2.8810000000000286,0.0,1,0,440.36,422.6526666666667,17.707333333333338,0.0
2026-05-14,427.0,435.082,437.468,-2.386000000000024,-2.0,0,-1,439.572,423.2436666666666,16.328333333333376,0.0
2026-05-15,423.6,432.40200000000004,437.454,-5.051999999999964,0.0,0,0,439.16499999999996,423.82733333333334,15.337666666666621,0.0
2026-05-18,417.23,426.62600000000003,437.111,-10.484999999999957,0.0,0,0,436.38800000000003,424.57533333333333,11.8126666666667,0.0
2026-05-19,417.92,423.96000000000004,435.6535,-11.693499999999972,0.0,0,0,434.58000000000004,425.2126666666666,9.36733333333342,0.0
2026-05-20,414.75,420.1,434.52649999999994,-14.426499999999919,0.0,0,0,430.055,425.8956666666666,4.159333333333393,0.0
2026-05-21,411.63,417.026,433.8285000000001,-16.802500000000066,0.0,0,0,426.054,426.96500000000003,-0.9110000000000582,-2.0
2026-05-22,411.16,414.538,432.35200000000003,-17.81400000000002,0.0,0,0,423.46999999999997,428.081,-4.611000000000047,0.0
2026-05-25,402.88,411.668,430.6785,-19.01049999999998,0.0,0,0,419.14700000000005,428.69733333333335,-9.550333333333299,0.0
2026-05-26,402.5,408.584,428.8585,-20.27449999999999,0.0,0,0,416.27200000000005,429.3446666666667,-13.072666666666635,0.0
2026-05-27,414.8,408.594,427.3535,-18.759500000000003,0.0,0,0,414.34700000000004,429.535,-15.187999999999988,0.0
2026-05-28,415.68,409.404,426.3935,-16.98950000000002,0.0,0,0,413.215,429.38366666666667,-16.168666666666695,0.0
2026-05-29,424.0,411.97200000000004,426.21000000000004,-14.238,0.0,0,0,413.255,429.38766666666663,-16.132666666666637,0.0
2026-06-01,420.1,415.416,424.96500000000003,-9.549000000000035,0.0,0,0,413.54200000000003,429.25466666666665,-15.712666666666621,0.0
2026-06-02,433.89,421.69399999999996,424.8595,-3.1655000000000655,0.0,0,0,415.13899999999995,428.8153333333333,-13.676333333333332,0.0
2026-06-03,426.42,424.01800000000003,423.18050000000005,0.8374999999999773,2.0,1,1,416.3059999999999,428.4529999999999,-12.146999999999991,0.0
2026-06-04,408.2,422.52200000000005,421.0085,1.5135000000000218,0.0,1,0,415.963,427.87333333333333,-11.910333333333313,0.0
2026-06-05,403.0,418.322,419.3085,-0.9864999999999782,-2.0,0,-1,415.14700000000005,426.617,-11.46999999999997,0.0
2026-06-08,393.02,412.90599999999995,416.654,-3.7480000000000473,0.0,0,0,414.16099999999994,425.17266666666666,-11.011666666666713,0.0
2026-06-09,399.5,406.028,415.0665,-9.038499999999999,0.0,0,0,413.861,423.8593333333334,-9.998333333333392,0.0
2026-06-10,388.5,398.444,412.78900000000004,-14.345000000000027,0.0,0,0,411.23100000000005,421.9793333333334,-10.748333333333335,0.0
2026-06-11,382.2,393.244,410.549,-17.30499999999995,0.0,0,0,407.883,420.2233333333333,-12.34033333333332,0.0
2026-06-12,394.85,391.614,409.1115,-17.497500000000002,0.0,0,0,404.96799999999996,419.1293333333333,-14.161333333333346,0.0
2026-06-15,398.1,392.63,408.15500000000003,-15.525000000000034,0.0,0,0,402.768,417.566,-14.798000000000002,0.0
2026-06-16,403.53,393.43600000000004,407.4355,-13.999499999999955,0.0,0,0,399.732,416.4836666666667,-16.751666666666665,0.0
2026-06-17,399.0,395.536,406.648,-11.112000000000023,0.0,0,0,396.99,414.45033333333333,-17.460333333333324,0.0
2026-06-18,391.55,397.406,405.644,-8.238,0.0,0,0,395.325,412.44733333333335,-17.12233333333336,0.0
2026-06-22,408.98,400.232,405.535,-5.302999999999997,0.0,0,0,395.923,411.5133333333333,-15.59033333333332,0.0
2026-06-23,392.51,399.114,405.0165,-5.902500000000032,0.0,0,0,395.872,409.72666666666663,-13.854666666666617,0.0
2026-06-24,395.36,397.48,404.65950000000004,-7.179500000000019,0.0,0,0,395.45799999999997,408.5303333333333,-13.072333333333347,0.0
2026-06-25,401.9,398.06,404.0145,-5.954499999999996,0.0,0,0,396.798,407.45866666666666,-10.660666666666657,0.0
2026-06-26,381.0,395.95,402.28049999999996,-6.330499999999972,0.0,0,0,396.678,405.92533333333336,-9.247333333333358,0.0
2026-06-29,392.36,392.62600000000003,400.69849999999997,-8.072499999999934,0.0,0,0,396.429,404.884,-8.455000000000041,0.0
2026-06-30,393.01,392.726,399.344,-6.617999999999995,0.0,0,0,395.91999999999996,404.0766666666667,-8.156666666666752,0.0
2026-07-01,383.84,390.42199999999997,396.8415,-6.419500000000028,0.0,0,0,393.95099999999996,402.9406666666667,-8.989666666666722,0.0
2026-07-02,382.35,386.512,394.63800000000003,-8.126000000000033,0.0,0,0,392.28599999999994,401.86066666666665,-9.574666666666701,0.0
2026-07-03,380.0,386.312,393.228,-6.915999999999997,0.0,0,0,391.131,400.80633333333327,-9.675333333333299,0.0
2026-07-06,374.51,382.74199999999996,391.8035,-9.061500000000024,0.0,0,0,387.684,399.58466666666664,-11.90066666666661,0.0
2026-07-07,372.49,378.638,390.777,-12.13900000000001,0.0,0,0,385.68199999999996,398.57166666666666,-12.889666666666699,0.0
2026-07-08,361.0,374.07,388.852,-14.781999999999982,0.0,0,0,382.246,397.18833333333333,-14.942333333333352,0.0
2026-07-09,375.5,372.7,388.202,-15.50200000000001,0.0,0,0,379.606,395.8783333333333,-16.27233333333328,0.0
2026-07-10,348.76,366.452,386.53,-20.077999999999975,0.0,0,0,376.382,393.6476666666667,-17.265666666666675,0.0
2026-07-13,359.06,363.36199999999997,384.7405,-21.37850000000003,0.0,0,0,373.052,391.48300000000006,-18.43100000000004,0.0
2026-07-14,364.01,361.666,383.036,-21.370000000000005,0.0,0,0,370.15200000000004,389.61333333333334,-19.4613333333333,0.0
2026-07-15,373.0,364.066,381.5095,-17.44350000000003,0.0,0,0,369.06800000000004,387.5836666666666,-18.51566666666656,0.0
2026-07-16,366.2,362.206,379.8695,-17.6635,0.0,0,0,367.45300000000003,385.57633333333337,-18.123333333333335,0.0
2026-07-17,360.0,364.454,378.29200000000003,-13.838000000000022,0.0,0,0,365.45300000000003,383.9696666666667,-18.51666666666665,0.0
